epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1949.29,1.19895,1.07683,1.5466,0.65623,0.66602,0.67254,0.39128,1.7658,1.43162,1.8025,0.00128731,0.00128731,0.00128731
43,1994.31,1.18776,1.0737,1.52312,0.60198,0.69576,0.65346,0.38649,1.75039,1.48764,1.79134,0.00128057,0.00128057,0.00128057
44,2039.64,1.22064,1.06974,1.52151,0.64765,0.60024,0.66657,0.39407,1.75553,1.56357,1.77935,0.00127369,0.00127369,0.00127369
45,2084.78,1.21863,1.07497,1.54128,0.67092,0.60405,0.64803,0.36134,1.77688,1.55073,1.81976,0.00126667,0.00126667,0.00126667
46,2129.82,1.20613,1.03989,1.52847,0.6988,0.55744,0.63036,0.34898,1.76162,1.4856,1.79256,0.00125952,0.00125952,0.00125952
47,2174.95,1.19292,1.03704,1.51725,0.57252,0.69695,0.67512,0.40156,1.75582,1.40953,1.77323,0.00125224,0.00125224,0.00125224
48,2220.23,1.16507,1.03576,1.50979,0.66886,0.6754,0.67452,0.39215,1.73931,1.42413,1.79984,0.00124483,0.00124483,0.00124483
49,2264.95,1.17187,1.03003,1.49807,0.65794,0.61188,0.63516,0.36697,1.75852,1.56679,1.81304,0.00123728,0.00123728,0.00123728
50,2310.27,1.18245,0.98702,1.50485,0.56867,0.61012,0.62189,0.35307,1.79747,1.54712,1.85554,0.00122962,0.00122962,0.00122962
51,2355.36,1.17874,1.00904,1.49461,0.67049,0.66259,0.67834,0.4007,1.75421,1.42888,1.79252,0.00122182,0.00122182,0.00122182
52,2400.31,1.15259,0.97922,1.48843,0.68951,0.66815,0.67801,0.40701,1.77442,1.40133,1.81875,0.0012139,0.0012139,0.0012139
53,2445.39,1.13314,0.9696,1.48352,0.66466,0.657,0.65984,0.39884,1.79404,1.37683,1.82914,0.00120586,0.00120586,0.00120586
54,2490.32,1.1408,0.96303,1.47696,0.67169,0.64131,0.67784,0.4026,1.78981,1.45777,1.81173,0.0011977,0.0011977,0.0011977
55,2535.6,1.16166,0.99206,1.4876,0.53659,0.6304,0.58987,0.34352,1.79347,1.63211,1.83088,0.00118943,0.00118943,0.00118943
56,2580.73,1.11908,0.95544,1.46035,0.59634,0.62755,0.64812,0.36804,1.80379,1.49058,1.84525,0.00118104,0.00118104,0.00118104
