epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,411.971,1.14858,1.02989,1.03813,0.63971,0.67277,0.71059,0.41134,1.65923,1.35497,1.13106,0.00113898,0.00113898,0.00113898
43,421.347,1.14361,1.03636,1.0345,0.5131,0.69261,0.65465,0.38166,1.7129,1.58915,1.15368,0.00113191,0.00113191,0.00113191
44,430.76,1.14498,1.02362,1.03459,0.45657,0.57391,0.49505,0.2861,1.7172,2.09498,1.1607,0.00112484,0.00112484,0.00112484
45,440.152,1.12123,0.99819,1.02782,0.61822,0.66512,0.64896,0.37949,1.69001,1.42161,1.15129,0.00111776,0.00111776,0.00111776
46,449.6,1.15639,1.01131,1.04038,0.61797,0.65998,0.67998,0.38173,1.70654,1.37055,1.16893,0.00111069,0.00111069,0.00111069
47,459.192,1.15966,1.01471,1.03516,0.51474,0.60283,0.56751,0.32049,1.70942,1.91477,1.15505,0.00110362,0.00110362,0.00110362
48,468.702,1.14632,1.01187,1.0342,0.45953,0.61305,0.47024,0.26621,1.76103,2.12297,1.19233,0.00109654,0.00109654,0.00109654
49,478.094,1.14445,1.00889,1.03369,0.65127,0.70042,0.6734,0.38194,1.70369,1.3508,1.15302,0.00108947,0.00108947,0.00108947
50,487.606,1.12015,0.98297,1.02252,0.63784,0.63456,0.66823,0.37461,1.71396,1.37994,1.1568,0.0010824,0.0010824,0.0010824
51,497.064,1.14099,0.99375,1.02751,0.59302,0.72216,0.66743,0.39105,1.70631,1.45238,1.15263,0.00107532,0.00107532,0.00107532
52,506.566,1.1195,0.96619,1.02553,0.56462,0.70545,0.66142,0.37142,1.70113,1.36342,1.15701,0.00106825,0.00106825,0.00106825
53,516.002,1.11654,0.97325,1.02378,0.58302,0.68001,0.65102,0.35929,1.74668,1.43619,1.16519,0.00106118,0.00106118,0.00106118
54,525.586,1.09843,0.93815,1.01206,0.54475,0.70107,0.63366,0.37605,1.70085,1.43684,1.16393,0.0010541,0.0010541,0.0010541
55,534.987,1.10846,0.94332,1.01852,0.59567,0.68936,0.6741,0.3833,1.71641,1.36733,1.16538,0.00104703,0.00104703,0.00104703
56,544.415,1.10063,0.943,1.01067,0.64813,0.65218,0.65496,0.37713,1.69512,1.34349,1.16215,0.00103995,0.00103995,0.00103995
57,553.829,1.11318,0.94599,1.01362,0.58987,0.67869,0.65307,0.36966,1.71482,1.42622,1.15264,0.00103288,0.00103288,0.00103288
58,563.336,1.08215,0.91533,1.01161,0.57408,0.75769,0.67961,0.36723,1.70345,1.40977,1.1603,0.00102581,0.00102581,0.00102581
59,572.73,1.09162,0.92158,1.00457,0.60741,0.68954,0.67296,0.38022,1.73715,1.34744,1.17149,0.00101873,0.00101873,0.00101873
60,582.155,1.08672,0.90645,1.00803,0.57695,0.70195,0.66564,0.36303,1.73153,1.43055,1.17087,0.00101166,0.00101166,0.00101166
61,591.72,1.09306,0.90793,1.00656,0.65107,0.65717,0.67122,0.37239,1.74766,1.37089,1.1843,0.00100459,0.00100459,0.00100459
62,601.131,1.09655,0.90649,1.01358,0.59822,0.50885,0.54635,0.29851,1.80441,1.9636,1.20216,0.000997513,0.000997513,0.000997513
63,610.597,1.08306,0.89236,1.00185,0.64666,0.68739,0.67351,0.3684,1.72148,1.38032,1.17934,0.00099044,0.00099044,0.00099044
64,620.129,1.06209,0.87453,1.00298,0.65281,0.6524,0.66537,0.37024,1.73089,1.38453,1.17642,0.000983366,0.000983366,0.000983366
65,629.581,1.07193,0.8792,0.99957,0.62711,0.66286,0.68548,0.37404,1.77995,1.36951,1.18312,0.000976293,0.000976293,0.000976293
66,639.126,1.06809,0.87244,0.99693,0.53207,0.61271,0.58822,0.33585,1.74857,1.6413,1.19501,0.000969219,0.000969219,0.000969219
67,648.573,1.05923,0.87175,0.99641,0.58725,0.61095,0.6112,0.33725,1.73276,1.56812,1.18763,0.000962146,0.000962146,0.000962146
68,658.569,1.05004,0.85395,0.99185,0.63537,0.64588,0.66526,0.37314,1.7285,1.4079,1.16602,0.000955072,0.000955072,0.000955072
69,667.944,1.04302,0.85086,0.99374,0.49505,0.52599,0.51529,0.28099,1.76721,1.90041,1.20124,0.000947999,0.000947999,0.000947999
70,677.366,1.04599,0.83862,0.99025,0.60863,0.68661,0.66604,0.39029,1.74647,1.3818,1.17937,0.000940925,0.000940925,0.000940925
71,686.7,1.05277,0.8436,0.99095,0.64112,0.64172,0.66938,0.36859,1.7236,1.34434,1.17049,0.000933851,0.000933851,0.000933851
72,696.13,1.03845,0.83156,0.98221,0.59772,0.71907,0.65944,0.37183,1.69669,1.36243,1.16428,0.000926778,0.000926778,0.000926778
73,705.495,1.04916,0.82314,0.98565,0.62425,0.67812,0.65642,0.37288,1.76877,1.38118,1.19201,0.000919704,0.000919704,0.000919704
74,714.947,1.04458,0.83206,0.98506,0.66348,0.64933,0.6781,0.37936,1.76352,1.47166,1.19114,0.000912631,0.000912631,0.000912631
75,724.491,1.04558,0.82291,0.98723,0.58182,0.6904,0.65998,0.37419,1.71242,1.4089,1.16835,0.000905557,0.000905557,0.000905557
76,733.897,1.04808,0.81631,0.98614,0.6276,0.64945,0.66471,0.36878,1.77075,1.4484,1.16594,0.000898484,0.000898484,0.000898484
77,743.305,1.03318,0.80107,0.97781,0.59814,0.73345,0.67416,0.36851,1.71223,1.40462,1.16156,0.00089141,0.00089141,0.00089141
78,752.781,1.02258,0.79511,0.97245,0.62479,0.65402,0.65786,0.36467,1.78845,1.45852,1.18236,0.000884337,0.000884337,0.000884337
79,762.223,1.02508,0.80017,0.97874,0.5384,0.65529,0.60101,0.33297,1.7687,1.60896,1.18811,0.000877263,0.000877263,0.000877263
80,771.809,1.01403,0.78512,0.97117,0.64001,0.64867,0.62939,0.34158,1.80746,1.46153,1.19714,0.00087019,0.00087019,0.00087019
81,781.47,1.02093,0.78242,0.97013,0.57072,0.68487,0.64127,0.35917,1.76362,1.46762,1.19799,0.000863116,0.000863116,0.000863116
82,791.182,1.00902,0.77768,0.96738,0.64676,0.64738,0.65012,0.35796,1.79789,1.38332,1.20067,0.000856042,0.000856042,0.000856042
83,800.619,1.00639,0.76842,0.96958,0.5528,0.67863,0.61409,0.33982,1.76777,1.59077,1.17995,0.000848969,0.000848969,0.000848969
84,810.027,0.99586,0.77222,0.96944,0.49858,0.62259,0.56607,0.3123,1.73217,1.96798,1.17654,0.000841895,0.000841895,0.000841895
85,819.463,0.99438,0.75944,0.96309,0.66594,0.64775,0.66408,0.38649,1.72856,1.38106,1.16314,0.000834822,0.000834822,0.000834822
86,828.913,1.00337,0.74838,0.96517,0.61963,0.61894,0.63856,0.36141,1.72643,1.41252,1.17431,0.000827748,0.000827748,0.000827748
87,838.158,0.99601,0.74625,0.95854,0.66895,0.61553,0.65023,0.36447,1.74827,1.45208,1.18129,0.000820675,0.000820675,0.000820675
88,847.241,0.98256,0.74664,0.96114,0.56975,0.69209,0.64124,0.35501,1.7699,1.48637,1.19472,0.000813601,0.000813601,0.000813601
89,856.472,1.00119,0.73574,0.96282,0.62692,0.63167,0.64601,0.35243,1.72778,1.42806,1.17223,0.000806528,0.000806528,0.000806528
90,865.973,0.98384,0.72987,0.95799,0.62443,0.63175,0.6246,0.34679,1.75051,1.43452,1.17877,0.000799454,0.000799454,0.000799454
91,875.471,0.98318,0.72434,0.96054,0.60017,0.59655,0.59925,0.32958,1.7849,1.56328,1.18956,0.00079238,0.00079238,0.00079238
92,885.037,0.97241,0.71061,0.95644,0.63701,0.59868,0.63359,0.3433,1.8088,1.42246,1.21464,0.000785307,0.000785307,0.000785307
93,894.297,0.97849,0.71636,0.95777,0.59978,0.69122,0.64489,0.35619,1.78899,1.44279,1.21297,0.000778233,0.000778233,0.000778233
94,903.106,0.97941,0.71155,0.95644,0.56328,0.61475,0.56399,0.32092,1.74355,1.68098,1.18556,0.00077116,0.00077116,0.00077116
95,912.563,0.97062,0.70603,0.95347,0.53447,0.67438,0.58807,0.32429,1.76475,1.59757,1.18449,0.000764086,0.000764086,0.000764086
96,922.228,0.95078,0.69152,0.94434,0.60446,0.63578,0.60486,0.33715,1.85853,1.52611,1.21809,0.000757013,0.000757013,0.000757013
97,931.742,0.96661,0.69846,0.94772,0.59578,0.65619,0.63207,0.34522,1.82686,1.49202,1.21076,0.000749939,0.000749939,0.000749939
98,941.132,0.95288,0.69503,0.94748,0.60093,0.63842,0.61082,0.34084,1.79782,1.52887,1.20348,0.000742866,0.000742866,0.000742866
99,950.562,0.94427,0.68382,0.94827,0.56102,0.68323,0.61623,0.34326,1.78885,1.54802,1.1973,0.000735792,0.000735792,0.000735792
100,960.02,0.95706,0.68329,0.94886,0.60563,0.64468,0.61166,0.34542,1.75205,1.47477,1.19838,0.000728719,0.000728719,0.000728719
101,969.401,0.9467,0.65792,0.94432,0.59893,0.63008,0.61421,0.34587,1.77976,1.54073,1.18653,0.000721645,0.000721645,0.000721645
