epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,710.221,1.1769,1.04654,1.04807,0.60945,0.66077,0.65379,0.38028,1.69429,1.42154,1.16387,0.00113898,0.00113898,0.00113898
43,725.906,1.16318,1.03416,1.04146,0.60086,0.68354,0.66971,0.37372,1.66989,1.36629,1.14967,0.00113191,0.00113191,0.00113191
44,741.341,1.1501,1.03976,1.03528,0.64507,0.69102,0.69668,0.40555,1.66228,1.30252,1.15835,0.00112484,0.00112484,0.00112484
45,758.078,1.17305,1.03341,1.04785,0.66627,0.67149,0.67779,0.38229,1.76384,1.46853,1.16802,0.00111776,0.00111776,0.00111776
46,775.499,1.14297,1.00595,1.03346,0.57947,0.6024,0.5922,0.34247,1.66586,1.57859,1.16026,0.00111069,0.00111069,0.00111069
47,791.878,1.14207,1.01466,1.0375,0.6539,0.68415,0.66115,0.38178,1.65352,1.37181,1.15912,0.00110362,0.00110362,0.00110362
48,809.58,1.14373,1.01327,1.02834,0.52408,0.58595,0.55541,0.31478,1.71037,1.71053,1.16457,0.00109654,0.00109654,0.00109654
49,827.339,1.14196,1.00142,1.03473,0.4492,0.5891,0.44516,0.25264,1.69526,1.82794,1.17579,0.00108947,0.00108947,0.00108947
50,843.745,1.11635,0.98667,1.01788,0.60972,0.66889,0.67388,0.38775,1.655,1.4585,1.15578,0.0010824,0.0010824,0.0010824
51,858.275,1.11557,0.97725,1.01972,0.53609,0.66544,0.63001,0.37793,1.64604,1.43523,1.13741,0.00107532,0.00107532,0.00107532
52,874.174,1.12701,0.9851,1.0256,0.58796,0.68582,0.66318,0.38926,1.65647,1.34879,1.1303,0.00106825,0.00106825,0.00106825
53,891.638,1.09911,0.9662,1.01615,0.64861,0.63929,0.65693,0.38238,1.70502,1.3489,1.15805,0.00106118,0.00106118,0.00106118
54,907.822,1.11041,0.95647,1.01767,0.64099,0.65647,0.67671,0.39041,1.6715,1.25685,1.14018,0.0010541,0.0010541,0.0010541
55,924.582,1.09442,0.94925,1.01655,0.64143,0.68592,0.66815,0.3991,1.67471,1.38702,1.14675,0.00104703,0.00104703,0.00104703
56,941.687,1.1173,0.94703,1.02198,0.62326,0.68205,0.64863,0.3945,1.68246,1.40237,1.14363,0.00103995,0.00103995,0.00103995
57,958.579,1.10998,0.93345,1.01072,0.48284,0.69237,0.58753,0.33482,1.69035,1.59856,1.17599,0.00103288,0.00103288,0.00103288
58,974.067,1.10544,0.9412,1.01537,0.40313,0.63908,0.49066,0.29014,1.75328,2.3309,1.19379,0.00102581,0.00102581,0.00102581
59,990.071,1.09633,0.93389,1.00822,0.56448,0.7089,0.60752,0.33645,1.70465,1.65993,1.17103,0.00101873,0.00101873,0.00101873
60,1005.41,1.09596,0.92749,1.00752,0.60425,0.65798,0.62426,0.34315,1.70329,1.46006,1.16197,0.00101166,0.00101166,0.00101166
61,1022.36,1.08017,0.91568,1.00381,0.61434,0.68636,0.64225,0.37323,1.70078,1.4131,1.15862,0.00100459,0.00100459,0.00100459
62,1038.84,1.08544,0.91889,1.00847,0.6161,0.67727,0.64327,0.36926,1.65537,1.40309,1.15635,0.000997513,0.000997513,0.000997513
63,1056.07,1.07049,0.88031,1.00116,0.52462,0.69692,0.58777,0.33656,1.70904,1.47167,1.20108,0.00099044,0.00099044,0.00099044
64,1072.69,1.07962,0.88242,1.00564,0.61174,0.70526,0.64858,0.36041,1.68096,1.37489,1.15945,0.000983366,0.000983366,0.000983366
65,1090.03,1.07411,0.88554,1.00148,0.5394,0.71368,0.61551,0.3525,1.70731,1.50987,1.17402,0.000976293,0.000976293,0.000976293
66,1105.99,1.08706,0.89012,1.00212,0.56369,0.57119,0.5699,0.31074,1.7771,1.75304,1.21767,0.000969219,0.000969219,0.000969219
