epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1241.96,1.0158,0.83121,1.07465,0.6563,0.65835,0.65086,0.38561,1.72478,1.40054,1.28301,0.00113898,0.00113898,0.00113898
43,1271.24,1.01791,0.82046,1.06784,0.62557,0.73913,0.68686,0.40605,1.7665,1.26886,1.26794,0.00113191,0.00113191,0.00113191
44,1300.6,1.00736,0.79011,1.05848,0.65569,0.70462,0.68396,0.40706,1.66473,1.35382,1.22473,0.00112484,0.00112484,0.00112484
45,1329.85,0.99308,0.7953,1.06077,0.61185,0.68755,0.6608,0.38924,1.7313,1.39079,1.28221,0.00111776,0.00111776,0.00111776
46,1359.14,0.98952,0.78742,1.05256,0.58671,0.5869,0.578,0.33008,1.81359,1.50449,1.33619,0.00111069,0.00111069,0.00111069
47,1388.53,0.99412,0.77169,1.05302,0.63699,0.70278,0.67238,0.38104,1.74362,1.33043,1.27939,0.00110362,0.00110362,0.00110362
48,1417.92,0.98226,0.76855,1.05128,0.62944,0.70448,0.65944,0.38723,1.70266,1.37905,1.25108,0.00109654,0.00109654,0.00109654
49,1447.13,0.97069,0.76401,1.04799,0.65495,0.62861,0.62606,0.36293,1.67062,1.36469,1.24568,0.00108947,0.00108947,0.00108947
50,1476.32,0.96726,0.73764,1.04389,0.66729,0.61446,0.6204,0.37907,1.69083,1.65924,1.2542,0.0010824,0.0010824,0.0010824
51,1505.68,0.96863,0.74582,1.03336,0.67348,0.7035,0.68264,0.40856,1.62136,1.40743,1.22313,0.00107532,0.00107532,0.00107532
52,1535.01,0.95198,0.72081,1.03862,0.70192,0.64336,0.66481,0.402,1.57898,1.49021,1.22628,0.00106825,0.00106825,0.00106825
53,1564.32,0.9319,0.70533,1.02986,0.58207,0.63779,0.59583,0.35142,1.69982,1.68602,1.26073,0.00106118,0.00106118,0.00106118
54,1593.63,0.9379,0.70344,1.03504,0.63656,0.68459,0.67282,0.40451,1.63505,1.31794,1.25316,0.0010541,0.0010541,0.0010541
55,1622.88,0.93639,0.70428,1.02758,0.63757,0.62206,0.62287,0.36011,1.74067,1.55512,1.28365,0.00104703,0.00104703,0.00104703
56,1652.21,0.93243,0.69743,1.0148,0.6219,0.69001,0.67121,0.40286,1.64976,1.38694,1.25071,0.00103995,0.00103995,0.00103995
57,1681.49,0.92942,0.68113,1.02141,0.58345,0.67527,0.63338,0.37022,1.71357,1.4966,1.28274,0.00103288,0.00103288,0.00103288
58,1710.8,0.90975,0.65323,1.01395,0.67751,0.66636,0.65304,0.3835,1.70682,1.49318,1.27961,0.00102581,0.00102581,0.00102581
59,1740.06,0.89553,0.65468,1.00678,0.61549,0.64877,0.64314,0.36976,1.75077,1.35038,1.32079,0.00101873,0.00101873,0.00101873
60,1769.35,0.88655,0.62788,1.00438,0.64581,0.66795,0.62312,0.36216,1.7811,1.39345,1.31811,0.00101166,0.00101166,0.00101166
61,1798.56,0.89312,0.63742,1.00916,0.45722,0.5897,0.50735,0.28839,1.67907,2.1809,1.2837,0.00100459,0.00100459,0.00100459
62,1827.96,0.90183,0.63327,1.01407,0.62094,0.68526,0.6313,0.3722,1.71302,1.55557,1.28682,0.000997513,0.000997513,0.000997513
63,1857.24,0.89726,0.63522,1.00319,0.62542,0.67234,0.61969,0.35217,1.71079,1.5459,1.26898,0.00099044,0.00099044,0.00099044
64,1886.51,0.8744,0.6144,1.00011,0.65473,0.54312,0.57828,0.33198,1.7598,1.71641,1.31424,0.000983366,0.000983366,0.000983366
65,1915.88,0.87104,0.60153,0.99483,0.61359,0.70119,0.64304,0.36612,1.70656,1.43066,1.2796,0.000976293,0.000976293,0.000976293
66,1945.24,0.86263,0.60479,0.99113,0.67295,0.5947,0.60238,0.35148,1.78866,1.5265,1.3186,0.000969219,0.000969219,0.000969219
67,1974.58,0.86103,0.59062,0.98571,0.64585,0.71622,0.65074,0.38489,1.72318,1.43549,1.29768,0.000962146,0.000962146,0.000962146
68,2003.89,0.85086,0.58134,0.98677,0.64124,0.63629,0.59214,0.34238,1.71665,1.68003,1.30078,0.000955072,0.000955072,0.000955072
69,2033.17,0.84734,0.57595,0.99008,0.643,0.67777,0.64696,0.38137,1.65748,1.43724,1.28651,0.000947999,0.000947999,0.000947999
70,2062.34,0.84754,0.58911,0.98621,0.67659,0.59379,0.60745,0.35078,1.7227,1.658,1.30579,0.000940925,0.000940925,0.000940925
71,2091.65,0.83895,0.56795,0.97473,0.64439,0.62352,0.60562,0.33976,1.75292,1.54766,1.31768,0.000933851,0.000933851,0.000933851
72,2120.88,0.83257,0.56383,0.97218,0.68076,0.62411,0.63908,0.36429,1.74305,1.46875,1.32696,0.000926778,0.000926778,0.000926778
73,2150.09,0.82993,0.54257,0.97707,0.6259,0.60231,0.59972,0.35078,1.72228,1.65906,1.31537,0.000919704,0.000919704,0.000919704
74,2179.42,0.8185,0.55267,0.97206,0.62829,0.67215,0.63195,0.36936,1.76598,1.5618,1.31754,0.000912631,0.000912631,0.000912631
75,2208.49,0.82356,0.55014,0.97325,0.69324,0.6522,0.66024,0.39778,1.69275,1.4555,1.27904,0.000905557,0.000905557,0.000905557
76,2237.72,0.80394,0.53266,0.96378,0.64572,0.63432,0.5912,0.35058,1.80753,1.72074,1.3902,0.000898484,0.000898484,0.000898484
77,2266.97,0.80415,0.53151,0.96478,0.65828,0.64647,0.64564,0.3848,1.71487,1.59663,1.28145,0.00089141,0.00089141,0.00089141
78,2296.23,0.80163,0.51939,0.95714,0.6797,0.65091,0.63911,0.37179,1.76228,1.44614,1.33897,0.000884337,0.000884337,0.000884337
79,2325.6,0.79505,0.51171,0.95364,0.59307,0.52038,0.4938,0.27449,1.85248,2.20468,1.37835,0.000877263,0.000877263,0.000877263
80,2354.87,0.80083,0.51916,0.95304,0.64688,0.6762,0.65063,0.3738,1.78419,1.47047,1.32831,0.00087019,0.00087019,0.00087019
81,2383.98,0.79543,0.50572,0.95294,0.66455,0.60933,0.63726,0.36683,1.74093,1.59102,1.30102,0.000863116,0.000863116,0.000863116
82,2413.13,0.78882,0.51157,0.94873,0.64993,0.62664,0.63524,0.37612,1.73625,1.45445,1.29317,0.000856042,0.000856042,0.000856042
83,2442.3,0.78304,0.50561,0.95079,0.66023,0.67338,0.62559,0.36914,1.73075,1.53891,1.31145,0.000848969,0.000848969,0.000848969
84,2471.6,0.7863,0.50454,0.95218,0.63822,0.6603,0.6262,0.36367,1.73894,1.61556,1.33978,0.000841895,0.000841895,0.000841895
85,2500.87,0.76075,0.48511,0.94702,0.71224,0.63605,0.65956,0.38366,1.77512,1.48545,1.35071,0.000834822,0.000834822,0.000834822
86,2530.1,0.77635,0.4876,0.94749,0.67511,0.63426,0.62326,0.36166,1.74035,1.59206,1.34622,0.000827748,0.000827748,0.000827748
87,2559.35,0.75633,0.47283,0.93329,0.68671,0.57766,0.58667,0.32646,1.75328,1.7513,1.33631,0.000820675,0.000820675,0.000820675
88,2588.66,0.74437,0.47106,0.93871,0.62365,0.63861,0.59458,0.3502,1.74129,1.72148,1.362,0.000813601,0.000813601,0.000813601
89,2617.94,0.75526,0.47936,0.93356,0.66241,0.68198,0.62692,0.36682,1.71986,1.54398,1.32144,0.000806528,0.000806528,0.000806528
90,2646.86,0.7488,0.4661,0.93291,0.70519,0.62671,0.65127,0.38321,1.71219,1.55116,1.31528,0.000799454,0.000799454,0.000799454
91,2676.01,0.73857,0.46065,0.9351,0.70598,0.64081,0.63355,0.37139,1.7682,1.51676,1.34173,0.00079238,0.00079238,0.00079238
92,2705,0.74414,0.46658,0.9343,0.72129,0.61472,0.61171,0.35241,1.76171,1.55461,1.35311,0.000785307,0.000785307,0.000785307
93,2734.25,0.72622,0.4554,0.92671,0.67882,0.66307,0.60332,0.3476,1.74863,1.6206,1.32384,0.000778233,0.000778233,0.000778233
94,2763.6,0.73633,0.45361,0.93279,0.66862,0.67796,0.61167,0.34851,1.70059,1.63921,1.31546,0.00077116,0.00077116,0.00077116
95,2792.85,0.71974,0.44462,0.92394,0.72166,0.58617,0.57947,0.34016,1.7478,1.61924,1.36752,0.000764086,0.000764086,0.000764086
96,2822.03,0.71636,0.44819,0.92175,0.63386,0.6627,0.59921,0.34486,1.7348,1.68789,1.33823,0.000757013,0.000757013,0.000757013
97,2851.2,0.7138,0.43817,0.92007,0.64786,0.64327,0.60111,0.348,1.72406,1.74536,1.32515,0.000749939,0.000749939,0.000749939
98,2880.57,0.70195,0.44391,0.91776,0.68825,0.63047,0.65634,0.38018,1.72462,1.59694,1.33171,0.000742866,0.000742866,0.000742866
