epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,22.3321,1.76626,3.7949,1.4635,0.00177,0.28206,0.03007,0.01928,2.19802,4.48991,1.5294,0.000466199,0.000466199,0.000466199
2,33.8377,1.49147,2.43022,1.21379,0.71387,0.16082,0.211,0.12123,2.10821,3.5081,1.44131,0.00092387,0.00092387,0.00092387
3,44.2664,1.43062,2.03402,1.19504,0.48052,0.48085,0.24843,0.13363,2.00001,4.95435,1.36332,0.00136268,0.00136268,0.00136268
4,54.2654,1.42233,1.8175,1.18585,0.38178,0.34554,0.26688,0.15614,1.8927,3.31818,1.29261,0.00134412,0.00134412,0.00134412
5,65.2643,1.37513,1.65917,1.16546,0.42205,0.61352,0.47983,0.27348,1.82605,1.76875,1.22163,0.00131582,0.00131582,0.00131582
6,77.1689,1.36508,1.55306,1.14846,0.46778,0.57126,0.46811,0.25791,1.76602,2.26485,1.19186,0.00128753,0.00128753,0.00128753
7,89.0346,1.33671,1.47968,1.13495,0.51691,0.66231,0.5224,0.30138,1.69564,1.67754,1.17582,0.00125923,0.00125923,0.00125923
8,99.8235,1.33082,1.44312,1.14104,0.43825,0.69696,0.50058,0.28214,1.78549,1.87924,1.20329,0.00123094,0.00123094,0.00123094
9,111.012,1.33153,1.41382,1.13451,0.44915,0.39367,0.16544,0.09489,1.9402,5.05813,1.36883,0.00120265,0.00120265,0.00120265
10,122.164,1.32646,1.39396,1.12017,0.4011,0.4851,0.39562,0.21706,1.73173,2.72658,1.2028,0.00117435,0.00117435,0.00117435
11,134.487,1.29718,1.34899,1.11814,0.55996,0.59343,0.55757,0.32692,1.77555,1.71337,1.22266,0.00114606,0.00114606,0.00114606
12,147.881,1.31092,1.32665,1.11204,0.54758,0.64104,0.59711,0.34546,1.7046,1.62874,1.15517,0.00111776,0.00111776,0.00111776
13,159.26,1.27687,1.28656,1.11298,0.58556,0.60783,0.59949,0.363,1.69501,1.62785,1.1424,0.00108947,0.00108947,0.00108947
14,170.203,1.26486,1.28793,1.10224,0.58245,0.64427,0.62913,0.38257,1.63386,1.46943,1.11129,0.00106118,0.00106118,0.00106118
15,181.103,1.25792,1.27849,1.09997,0.5385,0.69314,0.60707,0.36239,1.68678,1.58529,1.14775,0.00103288,0.00103288,0.00103288
16,192.062,1.27446,1.26995,1.09688,0.56866,0.63262,0.5963,0.35709,1.64141,1.48117,1.13427,0.00100459,0.00100459,0.00100459
17,203.357,1.24359,1.23589,1.09556,0.52259,0.57044,0.53769,0.32805,1.68049,1.84309,1.1431,0.000976293,0.000976293,0.000976293
18,214.059,1.2462,1.2264,1.08843,0.50055,0.56709,0.49487,0.28956,1.66346,1.94407,1.13528,0.000947999,0.000947999,0.000947999
19,224.776,1.24988,1.20873,1.08493,0.61033,0.70125,0.65877,0.38369,1.63117,1.40799,1.12803,0.000919704,0.000919704,0.000919704
20,234.523,1.24208,1.20216,1.08274,0.56683,0.63856,0.61763,0.34859,1.75974,1.59892,1.16541,0.00089141,0.00089141,0.00089141
21,243.867,1.22745,1.17644,1.08443,0.58694,0.68572,0.67073,0.39918,1.65125,1.40821,1.13882,0.000863116,0.000863116,0.000863116
22,253.337,1.20284,1.16619,1.06387,0.29447,0.68161,0.38105,0.21777,1.6549,3.18795,1.16848,0.000834822,0.000834822,0.000834822
23,262.497,1.20522,1.146,1.06797,0.58406,0.62525,0.62527,0.38181,1.64223,1.48672,1.13721,0.000806528,0.000806528,0.000806528
24,271.965,1.20786,1.13763,1.06599,0.57505,0.72653,0.67046,0.39542,1.63089,1.49907,1.12032,0.000778233,0.000778233,0.000778233
25,281.399,1.19727,1.12843,1.06539,0.61951,0.6967,0.68336,0.39983,1.60947,1.3442,1.10355,0.000749939,0.000749939,0.000749939
26,290.932,1.17333,1.11486,1.06142,0.6002,0.68719,0.65876,0.38898,1.61191,1.36929,1.12198,0.000721645,0.000721645,0.000721645
27,300.347,1.18972,1.10539,1.05671,0.59485,0.63619,0.65536,0.39905,1.61791,1.36167,1.12867,0.000693351,0.000693351,0.000693351
28,309.94,1.17356,1.09972,1.05241,0.61895,0.65717,0.65678,0.38969,1.61214,1.46331,1.12304,0.000665057,0.000665057,0.000665057
29,319.504,1.16337,1.08545,1.04432,0.60939,0.64863,0.68196,0.40127,1.63159,1.30834,1.13319,0.000636762,0.000636762,0.000636762
30,329.169,1.15123,1.04491,1.04616,0.59306,0.62742,0.64558,0.39035,1.63818,1.51522,1.14607,0.000608468,0.000608468,0.000608468
31,338.883,1.1541,1.06463,1.0452,0.61978,0.73119,0.69773,0.42022,1.60612,1.29719,1.1164,0.000580174,0.000580174,0.000580174
32,348.504,1.14205,1.03711,1.03612,0.63718,0.67262,0.66243,0.38795,1.65489,1.33034,1.14189,0.00055188,0.00055188,0.00055188
33,357.9,1.13392,1.02926,1.03555,0.56689,0.64544,0.60337,0.35783,1.63472,1.54323,1.13982,0.000523586,0.000523586,0.000523586
34,367.206,1.13557,1.02389,1.03222,0.65662,0.64617,0.68025,0.39471,1.63371,1.38171,1.13204,0.000495291,0.000495291,0.000495291
35,376.648,1.13479,1.01725,1.02942,0.63311,0.68482,0.66778,0.39297,1.61391,1.42265,1.1325,0.000466997,0.000466997,0.000466997
36,386.17,1.10578,0.99372,1.01654,0.62521,0.70753,0.68039,0.40767,1.5985,1.30136,1.11225,0.000438703,0.000438703,0.000438703
37,395.636,1.12058,0.99566,1.02445,0.64076,0.66279,0.68987,0.40565,1.6308,1.31605,1.13687,0.000410409,0.000410409,0.000410409
38,405.118,1.10742,0.97713,1.01964,0.62589,0.68716,0.67389,0.39461,1.64169,1.31977,1.14367,0.000382115,0.000382115,0.000382115
39,414.358,1.08737,0.95548,1.01301,0.60848,0.74708,0.68865,0.40363,1.60528,1.34529,1.13796,0.00035382,0.00035382,0.00035382
40,423.869,1.08593,0.93849,1.00761,0.64841,0.65884,0.68554,0.40202,1.6035,1.36448,1.13247,0.000325526,0.000325526,0.000325526
41,439.024,1.09965,0.93366,1.0222,0.58026,0.62183,0.62052,0.36244,1.62881,1.49046,1.13578,0.000297232,0.000297232,0.000297232
42,448.535,1.07561,0.89344,1.00851,0.58419,0.69671,0.68065,0.39689,1.60892,1.33383,1.13985,0.000268938,0.000268938,0.000268938
43,458.064,1.06791,0.88388,1.00088,0.57067,0.70459,0.67803,0.40456,1.62057,1.36367,1.13071,0.000240644,0.000240644,0.000240644
44,467.702,1.06305,0.87657,0.99616,0.58303,0.73146,0.69116,0.41,1.60877,1.32317,1.13023,0.000212349,0.000212349,0.000212349
45,477.235,1.0407,0.84335,0.98832,0.58947,0.72215,0.68579,0.40943,1.6009,1.3093,1.12604,0.000184055,0.000184055,0.000184055
46,487.547,1.0358,0.83616,0.98578,0.63187,0.65155,0.67711,0.40104,1.60783,1.33693,1.13167,0.000155761,0.000155761,0.000155761
47,496.842,1.03999,0.82791,0.98625,0.601,0.68228,0.68837,0.40848,1.63045,1.34474,1.14028,0.000127467,0.000127467,0.000127467
48,506.425,1.03032,0.81823,0.9806,0.64952,0.65812,0.69333,0.41062,1.62587,1.31372,1.13318,9.91726e-05,9.91726e-05,9.91726e-05
49,516.02,1.01889,0.80069,0.98175,0.6583,0.64327,0.68797,0.404,1.62171,1.34581,1.14075,7.08784e-05,7.08784e-05,7.08784e-05
50,525.692,1.02348,0.79816,0.98194,0.6334,0.67913,0.69225,0.4075,1.61035,1.30267,1.13349,4.25842e-05,4.25842e-05,4.25842e-05
