epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,428.285,1.09396,0.98886,1.05811,0.64511,0.65304,0.67001,0.39708,1.62773,1.34378,1.17404,0.000693874,0.000693874,0.000693874
43,437.997,1.09346,0.99443,1.05842,0.61242,0.65457,0.66051,0.38767,1.67033,1.38615,1.17893,0.000666147,0.000666147,0.000666147
44,447.767,1.09925,0.97618,1.05508,0.64266,0.70941,0.67811,0.40257,1.64052,1.33327,1.17459,0.000638504,0.000638504,0.000638504
45,457.458,1.07772,0.95204,1.04949,0.64544,0.69483,0.68469,0.39467,1.67712,1.31516,1.18163,0.00061099,0.00061099,0.00061099
46,467.209,1.10592,0.95712,1.05688,0.59052,0.70925,0.67211,0.39191,1.6509,1.3487,1.18738,0.000583647,0.000583647,0.000583647
47,476.917,1.09327,0.93848,1.04914,0.6187,0.62577,0.63357,0.36585,1.67987,1.44419,1.19178,0.000556516,0.000556516,0.000556516
48,486.81,1.082,0.93706,1.04627,0.55297,0.64656,0.58525,0.33661,1.68206,1.50565,1.19784,0.00052964,0.00052964,0.00052964
49,496.474,1.07668,0.93863,1.04535,0.59443,0.6429,0.625,0.35861,1.68567,1.3969,1.2076,0.00050306,0.00050306,0.00050306
50,506.273,1.05486,0.90934,1.03613,0.62658,0.6687,0.67384,0.38693,1.65751,1.36441,1.18104,0.000476817,0.000476817,0.000476817
51,516.046,1.06527,0.91703,1.03528,0.65206,0.66166,0.6419,0.36748,1.65498,1.36567,1.18181,0.000450952,0.000450952,0.000450952
52,525.825,1.05026,0.88847,1.03371,0.56671,0.66105,0.63396,0.36158,1.68,1.39779,1.19075,0.000425504,0.000425504,0.000425504
53,535.609,1.03448,0.88522,1.02418,0.6236,0.63964,0.66351,0.38401,1.67372,1.36091,1.18197,0.000400513,0.000400513,0.000400513
54,545.367,1.03059,0.85325,1.02139,0.63621,0.66512,0.66073,0.38919,1.67252,1.3465,1.19593,0.000376016,0.000376016,0.000376016
55,555.237,1.03311,0.86097,1.02338,0.62953,0.66842,0.66874,0.37567,1.67355,1.35778,1.20539,0.000352053,0.000352053,0.000352053
56,565.045,1.02792,0.86177,1.01694,0.65152,0.67782,0.65113,0.37147,1.68183,1.3861,1.20504,0.00032866,0.00032866,0.00032866
57,574.77,1.03442,0.84964,1.01501,0.63972,0.67907,0.6582,0.37755,1.6638,1.3172,1.19323,0.000305872,0.000305872,0.000305872
58,584.482,1.00468,0.82189,1.01222,0.61652,0.67073,0.67551,0.38409,1.68784,1.33836,1.20374,0.000283726,0.000283726,0.000283726
59,594.216,1.00665,0.82646,1.0033,0.63888,0.66255,0.65042,0.37095,1.69889,1.36232,1.19308,0.000262255,0.000262255,0.000262255
60,603.962,0.99878,0.8068,1.00481,0.63648,0.70829,0.68065,0.3923,1.67631,1.34795,1.18873,0.000241492,0.000241492,0.000241492
61,619.655,1.03695,0.83759,1.01955,0.62277,0.68933,0.66793,0.38441,1.69198,1.32362,1.19551,0.000221469,0.000221469,0.000221469
62,629.577,0.99601,0.76706,0.99771,0.59874,0.7087,0.66458,0.38424,1.69537,1.34734,1.19882,0.000202218,0.000202218,0.000202218
63,639.221,0.99555,0.74751,0.99468,0.63887,0.67497,0.65992,0.3759,1.68898,1.3664,1.19627,0.000183768,0.000183768,0.000183768
64,648.733,0.99333,0.74239,0.99111,0.6518,0.65758,0.65977,0.3817,1.70426,1.36463,1.21218,0.000166147,0.000166147,0.000166147
65,658.287,0.97125,0.72738,0.98921,0.57719,0.72217,0.66144,0.38456,1.7127,1.33662,1.21224,0.000149383,0.000149383,0.000149383
66,667.928,0.9681,0.72193,0.98664,0.6216,0.6648,0.64629,0.37221,1.69743,1.4015,1.20915,0.000133501,0.000133501,0.000133501
67,677.518,0.96637,0.71712,0.98237,0.63131,0.69647,0.65877,0.38408,1.69549,1.36012,1.20356,0.000118526,0.000118526,0.000118526
68,687.124,0.95514,0.71054,0.9792,0.5991,0.70718,0.65557,0.37763,1.71257,1.35981,1.21646,0.000104481,0.000104481,0.000104481
69,697.109,0.96615,0.70617,0.97568,0.63987,0.67156,0.65993,0.38013,1.69705,1.3559,1.20443,9.13871e-05,9.13871e-05,9.13871e-05
70,706.615,0.95485,0.69588,0.97237,0.60575,0.69214,0.64365,0.37001,1.70839,1.38216,1.21025,7.92654e-05,7.92654e-05,7.92654e-05
71,716.118,0.95217,0.68649,0.97109,0.60342,0.70683,0.65445,0.37445,1.71228,1.37721,1.21337,6.81342e-05,6.81342e-05,6.81342e-05
72,725.734,0.94539,0.68273,0.96599,0.61187,0.67508,0.65023,0.37415,1.71703,1.39067,1.21862,5.80107e-05,5.80107e-05,5.80107e-05
73,735.268,0.954,0.68643,0.97335,0.64999,0.65103,0.64338,0.36804,1.71478,1.39767,1.21807,4.89104e-05,4.89104e-05,4.89104e-05
74,744.799,0.94221,0.67048,0.97098,0.6726,0.6282,0.64524,0.36935,1.71413,1.39332,1.21942,4.08475e-05,4.08475e-05,4.08475e-05
75,754.225,0.93568,0.66829,0.96911,0.63265,0.66784,0.64696,0.36994,1.7082,1.38543,1.21671,3.38343e-05,3.38343e-05,3.38343e-05
76,763.888,0.92988,0.67463,0.96373,0.58638,0.72327,0.64739,0.37138,1.70992,1.3985,1.21309,2.78816e-05,2.78816e-05,2.78816e-05
77,773.636,0.92704,0.66171,0.96565,0.65212,0.6325,0.64533,0.3673,1.70993,1.40014,1.21339,2.29987e-05,2.29987e-05,2.29987e-05
78,783.166,0.93114,0.66652,0.96284,0.60679,0.6754,0.64589,0.36928,1.70702,1.40396,1.21553,1.91931e-05,1.91931e-05,1.91931e-05
79,792.777,0.94054,0.66065,0.96447,0.62589,0.66531,0.64368,0.36926,1.70738,1.39765,1.21286,1.64705e-05,1.64705e-05,1.64705e-05
80,802.384,0.92708,0.65538,0.96242,0.58032,0.73065,0.64316,0.36345,1.71096,1.41211,1.22006,1.48353e-05,1.48353e-05,1.48353e-05
