epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1304.21,1.02891,0.83031,1.06744,0.67999,0.55348,0.5863,0.33902,1.78799,1.6598,1.25345,0.00113898,0.00113898,0.00113898
43,1335.3,1.03339,0.843,1.05863,0.6595,0.61555,0.59988,0.33934,1.73768,1.45843,1.25835,0.00113191,0.00113191,0.00113191
44,1365.38,1.0188,0.81444,1.05427,0.6639,0.67671,0.66239,0.39373,1.68287,1.33629,1.22636,0.00112484,0.00112484,0.00112484
45,1395.84,1.01792,0.81426,1.06192,0.63892,0.6845,0.68176,0.41168,1.66629,1.2757,1.20431,0.00111776,0.00111776,0.00111776
46,1426.67,1.02339,0.8028,1.05154,0.61711,0.68607,0.62982,0.36994,1.67219,1.34809,1.22755,0.00111069,0.00111069,0.00111069
47,1456.21,1.00645,0.77892,1.04467,0.62207,0.70999,0.65607,0.39209,1.68429,1.3833,1.24043,0.00110362,0.00110362,0.00110362
48,1486.96,1.00315,0.79103,1.05004,0.65053,0.66538,0.6324,0.37097,1.77063,1.50114,1.26951,0.00109654,0.00109654,0.00109654
49,1517.67,0.99561,0.77875,1.04103,0.62974,0.56313,0.58297,0.34151,1.75174,1.72635,1.22633,0.00108947,0.00108947,0.00108947
50,1546.87,0.98896,0.76526,1.03766,0.65346,0.65673,0.65092,0.39053,1.72389,1.51243,1.20874,0.0010824,0.0010824,0.0010824
51,1577.47,0.98425,0.76653,1.03425,0.57894,0.65073,0.57467,0.33604,1.73602,1.59816,1.26623,0.00107532,0.00107532,0.00107532
52,1608.35,0.96736,0.73265,1.03127,0.64266,0.70227,0.66468,0.4192,1.76456,1.41099,1.26792,0.00106825,0.00106825,0.00106825
